ID_Transaccion;Fecha;Tipo_Movimiento;ID_Producto;Nombre_Producto;Cantidad;Costo_Unitario;Precio_Venta_Unitario;Origen;Proveedor_Cliente
3818;2023-07-15;Venta;PROD-007;SSD 1TB;-34;0.0;130.88;Venta;EducaTech
3819;2023-07-15;Venta;PROD-004;Tarjeta Gráfica Pro;-33;0.0;348.51;Venta;PC Gamers World
3820;2023-07-15;Compra;PROD-005;Procesador Gama;134;121.38;0.0;Compra;Componentes Globales
3821;2023-07-15;Venta;PROD-009;Monitor Curvo 27'';-18;0.0;297.96;Venta;CorpTech Solutions
3822;2023-07-16;Venta;PROD-002;Portátil Z1 Pro;-16;0.0;904.42;Venta;Venta Directa Online
3823;2023-07-16;Venta;PROD-002;Portátil Z1 Pro;-7;0.0;903.45;Venta;PC Gamers World
3824;2023-07-16;Venta;PROD-005;Procesador Gamma;-33;0.0;220.48;Venta;EducaTech
3825;2023-07-16;Venta;PROD-007;SSD 1TB;-21;0.0;130.78;Venta;CorpTech Solutions
3826;2023-07-16;Compra;PROD-008;Batería Larga Duración;90;45.38;0.0;Compra;PowerCell Co.
3827;2023-07-16;Venta;PROD-007;SSD 1TB;-34;0.0;129.12;Venta;Venta Directa Online
3828;2023-07-17;Venta;PROD-002;Portátil Z1 Pro;-10;0.0;895.17;Venta;Global Office
3829;2023-07-17;Venta;PROD-002;Portátil Z1 Pro;-41;0.0;897.02;Venta;Global Office
3830;2023-07-17;Venta;PROD-001;Portátil Z1;-21;0.0;499.25;Venta;EducaTech
3831;2023-07-17;Compra;PROD-007;SSD 1TB;250;65.91;0.0;Compra;VisionParts
3832;2023-07-17;Compra;PROD-003;Tarjeta Gráfica Eco;273;85.97;0.0;Compra;Componentes Globales
3833;2023-07-17;Venta;PROD-010;Webcam HD Pro;-19;0.0;59.69;Venta;EducaTech
3834;2023-07-17;Venta;PROD-001;Portátil Z1;-28;0.0;499.61;Venta;CorpTech Solutions
3835;2023-07-18;Produccion;PROD-002;Portátil Z1 Pro;20;446.18;0.0;Fabricacion;N/A
3836;2023-07-18;Compra;PROD-008;Batería Larga Duración;249;45.95;0.0;Compra;TechSupplies Inc.
3837;2023-07-18;Compra;PROD-010;Webcam HD Pro;84;25.42;0.0;Compra;PowerCell Co.
3838;2023-07-18;Venta;PROD-006;SSD 512GB;-23;0.0;80.5;Venta;Global Office
3839;2023-07-18;Venta;PROD-001;Portátil Z1;-41;0.0;495.09;Venta;Global Office
3840;2023-07-18;Venta;PROD-002;Portátil Z1 Pro;-23;0.0;902.04;Venta;Global Office
3841;2023-07-18;Produccion;PROD-001;Portátil Z1;62;252.56;0.0;Fabricacion;N/A
3842;2023-07-19;Produccion;PROD-001;Portátil Z1;57;250.29;0.0;Fabricacion;N/A
3843;2023-07-19;Compra;PROD-010;Webcam HD Pro;77;25.13;0.0;Compra;TechSupplies Inc.
3844;2023-07-19;Compra;PROD-004;Tarjeta Gráfica Pro;51;183.24;0.0;Compra;VisionParts
3845;2023-07-19;Compra;PROD-008;Batería Larga Duración;168;44.52;0.0;Compra;VisionParts
3846;2023-07-19;Compra;PROD-004;Tarjeta Gráfica Pro;50;182.42;0.0;Compra;TechSupplies Inc.
3847;2023-07-19;Venta;PROD-001;Portátil Z1;-49;0.0;504.96;Venta;CorpTech Solutions
3848;2023-07-19;Compra;PROD-010;Webcam HD Pro;170;25.35;0.0;Compra;PowerCell Co.
3849;2023-07-20;Compra;PROD-004;Tarjeta Gráfica Pro;262;178.11;0.0;Compra;TechSupplies Inc.
3850;2023-07-20;Venta;PROD-002;Portátil Z1 Pro;-37;0.0;905.9;Venta;Global Office
3851;2023-07-20;Venta;PROD-004;Tarjeta Gráfica Pro;-7;0.0;352.17;Venta;Global Office
3852;2023-07-20;Venta;PROD-005;Procesador Gamma;-22;0.0;218.27;Venta;Venta Directa Online
3853;2023-07-20;Venta;PROD-009;Monitor Curvo 27'';-46;0.0;299.88;Venta;CorpTech Solutions
3854;2023-07-20;Produccion;PROD-002;Portátil Z1 Pro;34;448.32;0.0;Fabricacion;N/A
3855;2023-07-20;Compra;PROD-004;Tarjeta Gráfica Pro;124;177.35;0.0;Compra;Componentes Globales
3856;2023-07-21;Venta;PROD-007;SSD 1TB;-15;0.0;130.03;Venta;EducaTech
3857;2023-07-21;Venta;PROD-009;Monitor Curvo 27'';-20;0.0;299.31;Venta;PC Gamers World
3858;2023-07-21;Compra;PROD-004;Tarjeta Gráfica Pro;93;182.59;0.0;Compra;TechSupplies Inc.
3859;2023-07-21;Compra;PROD-004;Tarjeta Gráfica Pro;55;180.51;0.0;Compra;Componentes Globales
3860;2023-07-21;Venta;PROD-007;SSD 1TB;-24;0.0;130.43;Venta;PC Gamers World
3861;2023-07-21;Venta;PROD-010;Webcam HD Pro;-50;0.0;60.33;Venta;Venta Directa Online
3862;2023-07-22;Venta;PROD-002;Portátil Z1 Pro;-30;0.0;894.04;Venta;PC Gamers World
3863;2023-07-22;Produccion;PROD-009;Monitor Curvo 27'';48;149.99;0.0;Fabricacion;N/A
3864;2023-07-22;Compra;PROD-006;SSD 512GB;178;35.65;0.0;Compra;VisionParts
3865;2023-07-22;Produccion;PROD-009;Monitor Curvo 27'';88;150.56;0.0;Fabricacion;N/A
3866;2023-07-22;Venta;PROD-008;Batería Larga Duración;-19;0.0;94.97;Venta;Global Office
3867;2023-07-22;Compra;PROD-005;Procesador Gamma;226;122.1;0.0;Compra;VisionParts
3868;2023-07-22;Venta;PROD-004;Tarjeta Gráfica Pro;-23;0.0;347.97;Venta;Venta Directa Online
3869;2023-07-23;Venta;PROD-001;Portátil Z1;-24;0.0;498.38;Venta;EducaTech
3870;2023-07-23;Venta;PROD-001;Portátil Z1;-7;0.0;500.49;Venta;CorpTech Solutions
3871;2023-07-23;Venta;PROD-009;Monitor Curvo 27'';-41;0.0;299.82;Venta;PC Gamers World
3872;2023-07-23;Compra;PROD-006;SSD 512GB;201;35.67;0.0;Compra;VisionParts
3873;2023-07-23;Produccion;PROD-001;Portátil Z1;54;251.64;0.0;Fabricacion;N/A
3874;2023-07-23;Produccion;PROD-009;Monitor Curvo 27'';23;147.93;0.0;Fabricacion;N/A
3875;2023-07-23;Venta;PROD-007;SSD 1TB;-15;0.0;130.49;Venta;CorpTech Solutions
3876;2023-07-24;Compra;PROD-007;SSD 1TB;299;66.43;0.0;Compra;VisionParts
3877;2023-07-24;Venta;PROD-006;SSD 512GB;-18;0.0;79.83;Venta;Venta Directa Online
3878;2023-07-24;Compra;PROD-004;Tarjeta Gráfica Pro;79;177.34;0.0;Compra;Componentes Globales
3879;2023-07-24;Venta;PROD-005;Procesador Gamma;-46;0.0;218.8;Venta;Venta Directa Online
3880;2023-07-24;Compra;PROD-007;SSD 1TB;226;64.92;0.0;Compra;VisionParts
3881;2023-07-24;Venta;PROD-010;Webcam HD Pro;-30;0.0;59.47;Venta;Global Office
3882;2023-07-24;Produccion;PROD-009;Monitor Curvo 27'';54;150.3;0.0;Fabricacion;N/A
3883;2023-07-25;Produccion;PROD-009;Monitor Curvo 27'';35;148.16;0.0;Fabricacion;N/A
3884;2023-07-25;Venta;PROD-009;Monitor Curvo 27'';-47;0.0;297.88;Venta;PC Gamers World
3885;2023-07-25;Compra;PROD-007;SSD 1TB;265;64.21;0.0;Compra;PowerCell Co.
3886;2023-07-25;Produccion;PROD-009;Monitor Curvo 27'';40;150.51;0.0;Fabricacion;N/A
3887;2023-07-25;Produccion;PROD-002;Portátil Z1 Pro;34;455.32;0.0;Fabricacion;N/A
3888;2023-07-25;Compra;PROD-006;SSD 512GB;98;35.17;0.0;Compra;PowerCell Co.
3889;2023-07-25;Venta;PROD-006;SSD 512GB;-23;0.0;80.39;Venta;EducaTech
3890;2023-07-26;Venta;PROD-007;SSD 1TB;-46;0.0;130.39;Venta;EducaTech
3891;2023-07-26;Venta;PROD-003;Tarjeta Gráfica Eco;-22;0.0;158.96;Venta;PC Gamers World
3892;2023-07-26;Compra;PROD-004;Tarjeta Gráfica Pro;291;177.13;0.0;Compra;VisionParts
3893;2023-07-26;Venta;PROD-009;Monitor Curvo 27'';-22;0.0;296.19;Venta;Venta Directa Online
3894;2023-07-26;Venta;PROD-007;SSD 1TB;-48;0.0;129.69;Venta;CorpTech Solutions
3895;2023-07-26;Compra;PROD-010;Webcam HD Pro;155;24.76;0.0;Compra;VisionParts
3896;2023-07-27;Venta;PROD-007;SSD 1TB;-6;0.0;128.86;Venta;PC Gamers World
3897;2023-07-27;Venta;PROD-008;Batería Larga Duración;-23;0.0;95.75;Venta;CorpTech Solutions
3898;2023-07-27;Compra;PROD-005;Procesador Gama;207;120.58;0.0;Compra;Componentes Globales
3899;2023-07-27;Compra;PROD-006;SSD 512GB;233;36.05;0.0;Compra;TechSupplies Inc.
3900;2023-07-27;Venta;PROD-002;Portátil Z1 Pro;-22;0.0;898.22;Venta;PC Gamers World
3901;2023-07-27;Produccion;PROD-002;Portátil Z1 Pro;47;442.97;0.0;Fabricacion;N/A
3902;2023-07-27;Venta;PROD-003;Tarjeta Gráfica Eco;-17;0.0;160.05;Venta;EducaTech
3903;2023-07-28;Produccion;PROD-009;Monitor Curvo 27'';92;151.22;0.0;Fabricacion;N/A
3904;2023-07-28;Venta;PROD-010;Webcam HD Pro;-25;0.0;60.55;Venta;Global Office
3905;2023-07-28;Compra;PROD-008;Batería Larga Duración;246;45.25;0.0;Compra;VisionParts
3906;2023-07-28;Venta;PROD-003;Tarjeta Gráfica Eco;-5;0.0;160.64;Venta;Global Office
3907;2023-07-28;Compra;PROD-006;SSD 512GB;175;35.25;0.0;Compra;VisionParts
3908;2023-07-28;Venta;PROD-008;Batería Larga Duración;-16;0.0;95.23;Venta;EducaTech
3909;2023-07-28;Compra;PROD-004;Tarjeta Gráfica Pro;261;179.35;0.0;Compra;PowerCell Co.
3910;2023-07-29;Venta;PROD-009;Monitor Curvo 27'';-27;0.0;296.11;Venta;CorpTech Solutions
3911;2023-07-29;Venta;PROD-006;SSD 512GB;-7;0.0;80.66;Venta;Global Office
3912;2023-07-29;Venta;PROD-006;SSD 512GB;-46;0.0;79.76;Venta;Venta Directa Online
3913;2023-07-29;Venta;PROD-006;SSD 512GB;-23;0.0;80.24;Venta;Global Office
3914;2023-07-29;Venta;PROD-005;Procesador Gama;-9;0.0;218.43;Venta;PC Gamers World
3915;2023-07-29;Produccion;PROD-002;Portátil Z1 Pro;90;445.44;0.0;Fabricacion;N/A
3916;2023-07-29;Compra;PROD-010;Webcam HD Pro;191;25.28;0.0;Compra;VisionParts
3917;2023-07-30;Compra;PROD-003;Tarjeta Gráfica Eco;63;84.9;0.0;Compra;PowerCell Co.
3918;2023-07-30;Venta;PROD-010;Webcam HD Pro;-5;0.0;60.27;Venta;Global Office
3919;2023-07-30;Venta;PROD-001;Portátil Z1;-40;0.0;498.77;Venta;Global Office
3920;2023-07-30;Compra;PROD-005;Procesador Gamma;95;121.21;0.0;Compra;TechSupplies Inc.
3921;2023-07-30;Compra;PROD-007;SSD 1TB;230;66.59;0.0;Compra;VisionParts
3922;2023-07-30;Venta;PROD-010;Webcam HD Pro;-17;0.0;60.09;Venta;PC Gamers World
3923;2023-07-30;Compra;PROD-004;Tarjeta Gráfica Pro;231;177.72;0.0;Compra;VisionParts
3924;2023-07-31;Produccion;PROD-001;Portátil Z1;83;246.92;0.0;Fabricacion;N/A
3925;2023-07-31;Venta;PROD-010;Webcam HD Pro;-17;0.0;59.85;Venta;CorpTech Solutions
3926;2023-07-31;Compra;PROD-010;Webcam HD Pro;164;24.7;0.0;Compra;TechSupplies Inc.
3927;2023-07-31;Venta;PROD-007;SSD 1TB;-10;0.0;130.81;Venta;Venta Directa Online
3928;2023-07-31;Venta;PROD-001;Portátil Z1;-37;0.0;504.29;Venta;CorpTech Solutions
3929;2023-07-31;Produccion;PROD-002;Portátil Z1 Pro;49;456.82;0.0;Fabricacion;N/A
3930;2023-08-01;Venta;PROD-010;Webcam HD Pro;-49;0.0;60.4;Venta;PC Gamers World
3931;2023-08-01;Venta;PROD-004;Tarjeta Gráfica Pro;-12;0.0;349.15;Venta;CorpTech Solutions
3932;2023-08-01;Venta;PROD-004;Tarjeta Gráfica Pro;-35;0.0;350.91;Venta;Global Office
3933;2023-08-01;Venta;PROD-007;SSD 1TB;-10;0.0;129.81;Venta;EducaTech
3934;2023-08-01;Venta;PROD-009;Monitor Curvo 27'';-47;0.0;298.1;Venta;Venta Directa Online
3935;2023-08-01;Venta;PROD-007;SSD 1TB;-10;0.0;128.9;Venta;EducaTech
3936;2023-08-01;Venta;PROD-009;Monitor Curvo 27'';-22;0.0;297.05;Venta;EducaTech
3937;2023-08-02;Venta;PROD-009;Monitor Curvo 27'';-8;0.0;299.65;Venta;Venta Directa Online
3938;2023-08-02;Compra;PROD-004;Tarjeta Gráfica Pro;98;177.78;0.0;Compra;PowerCell Co.
3939;2023-08-02;Venta;PROD-005;Procesador Gamma;-32;0.0;220.75;Venta;CorpTech Solutions
3940;2023-08-02;Venta;PROD-008;Batería Larga Duración;-37;0.0;95.04;Venta;CorpTech Solutions
3941;2023-08-02;Compra;PROD-008;Batería Larga Duración;221;45.13;0.0;Compra;TechSupplies Inc.
3942;2023-08-02;Produccion;PROD-001;Portátil Z1;63;254.66;0.0;Fabricacion;N/A
3943;2023-08-02;Venta;PROD-007;SSD 1TB;-50;0.0;130.71;Venta;EducaTech
3944;2023-08-03;Venta;PROD-002;Portátil Z1 Pro;-45;0.0;903.83;Venta;PC Gamers World
3945;2023-08-03;Compra;PROD-010;Webcam HD Pro;78;25.13;0.0;Compra;Componentes Globales
3946;2023-08-03;Compra;PROD-010;Webcam HD Pro;171;25.35;0.0;Compra;Componentes Globales
3947;2023-08-03;Venta;PROD-004;Tarjeta Gráfica Pro;-46;0.0;346.7;Venta;Global Office
3948;2023-08-03;Venta;PROD-010;Webcam HD Pro;-28;0.0;59.42;Venta;Global Office
3949;2023-08-03;Venta;PROD-010;Webcam HD Pro;-25;0.0;60.35;Venta;Venta Directa Online
3950;2023-08-03;Venta;PROD-010;Webcam HD Pro;-10;0.0;60.06;Venta;EducaTech
3951;2023-08-04;Venta;PROD-001;Portátil Z1;-27;0.0;503.25;Venta;Venta Directa Online
3952;2023-08-04;Produccion;PROD-002;Portátil Z1 Pro;83;455.89;0.0;Fabricacion;N/A
3953;2023-08-04;Compra;PROD-010;Webcam HD Pro;278;25.27;0.0;Compra;TechSupplies Inc.
3954;2023-08-04;Compra;PROD-007;SSD 1TB;219;64.3;0.0;Compra;PowerCell Co.
3955;2023-08-04;Produccion;PROD-009;Monitor Curvo 27'';64;152.72;0.0;Fabricacion;N/A
3956;2023-08-04;Venta;PROD-004;Tarjeta Gráfica Pro;-23;0.0;346.27;Venta;Venta Directa Online
3957;2023-08-04;Compra;PROD-010;Webcam HD Pro;223;24.56;0.0;Compra;TechSupplies Inc.
3958;2023-08-05;Compra;PROD-005;Procesador Gamma;59;118.06;0.0;Compra;VisionParts
3959;2023-08-05;Compra;PROD-007;SSD 1TB;291;65.55;0.0;Compra;PowerCell Co.
3960;2023-08-05;Produccion;PROD-001;Portátil Z1;91;253.63;0.0;Fabricacion;N/A
3961;2023-08-05;Venta;PROD-003;Tarjeta Gráfica Eco;-28;0.0;159.22;Venta;PC Gamers World
3962;2023-08-05;Produccion;PROD-002;Portátil Z1 Pro;35;454.68;0.0;Fabricacion;N/A
3963;2023-08-05;Compra;PROD-006;SSD 512GB;59;35.69;0.0;Compra;TechSupplies Inc.
3964;2023-08-05;Venta;PROD-001;Portátil Z1;-12;0.0;496.64;Venta;Venta Directa Online
3965;2023-08-06;Venta;PROD-010;Webcam HD Pro;-18;0.0;59.57;Venta;Venta Directa Online
3966;2023-08-06;Venta;PROD-008;Batería Larga Duración;-48;0.0;94.83;Venta;Venta Directa Online
3967;2023-08-06;Produccion;PROD-001;Portátil Z1;52;247.93;0.0;Fabricacion;N/A
3968;2023-08-06;Produccion;PROD-002;Portátil Z1 Pro;79;451.84;0.0;Fabricacion;N/A
3969;2023-08-06;Compra;PROD-003;Tarjeta Gráfica Eco;209;85.43;0.0;Compra;VisionParts
3970;2023-08-06;Venta;PROD-010;Webcam HD Pro;-39;0.0;59.83;Venta;Global Office
3971;2023-08-07;Venta;PROD-002;Portátil Z1 Pro;-48;0.0;905.09;Venta;Global Office
3972;2023-08-07;Venta;PROD-004;Tarjeta Gráfica Pro;-8;0.0;351.3;Venta;CorpTech Solutions
3973;2023-08-07;Venta;PROD-002;Portátil Z1 Pro;-39;0.0;900.52;Venta;PC Gamers World
3974;2023-08-07;Venta;PROD-009;Monitor Curvo 27'';-32;0.0;296.41;Venta;CorpTech Solutions
3975;2023-08-07;Compra;PROD-007;SSD 1TB;300;66.58;0.0;Compra;Componentes Globales
3976;2023-08-07;Venta;PROD-007;SSD 1TB;-26;0.0;129.47;Venta;PC Gamers World
3977;2023-08-07;Venta;PROD-002;Portátil Z1 Pro;-32;0.0;896.62;Venta;Venta Directa Online
3978;2023-08-08;Venta;PROD-008;Batería Larga Duración;-45;0.0;95.41;Venta;EducaTech
3979;2023-08-08;Compra;PROD-003;Tarjeta Gráfica Eco;68;84.59;0.0;Compra;Componentes Globales
3980;2023-08-08;Venta;PROD-009;Monitor Curvo 27'';-7;0.0;297.98;Venta;PC Gamers World
3981;2023-08-08;Produccion;PROD-009;Monitor Curvo 27'';77;151.69;0.0;Fabricacion;N/A
3982;2023-08-08;Compra;PROD-008;Batería Larga Duración;248;45.26;0.0;Compra;VisionParts
3983;2023-08-08;Venta;PROD-009;Monitor Curvo 27'';-14;0.0;299.88;Venta;Global Office
3984;2023-08-08;Venta;PROD-010;Webcam HD Pro;-45;0.0;59.75;Venta;EducaTech
3985;2023-08-09;Compra;PROD-004;Tarjeta Gráfica Pro;115;177.95;0.0;Compra;TechSupplies Inc.
3986;2023-08-09;Produccion;PROD-009;Monitor Curvo 27'';21;148.65;0.0;Fabricacion;N/A
3987;2023-08-09;Compra;PROD-008;Batería Larga Duración;198;44.93;0.0;Compra;Componentes Globales
3988;2023-08-09;Venta;PROD-003;Tarjeta Gráfica Eco;-31;0.0;158.53;Venta;Global Office
3989;2023-08-09;Compra;PROD-006;SSD 512GB;133;36.5;0.0;Compra;VisionParts
3990;2023-08-09;Venta;PROD-001;Portátil Z1;-12;0.0;504.19;Venta;PC Gamers World
3991;2023-08-09;Venta;PROD-008;Batería Larga Duración;-9;0.0;94.26;Venta;PC Gamers World
3992;2023-08-10;Venta;PROD-010;Webcam HD Pro;-49;0.0;59.51;Venta;Venta Directa Online
3993;2023-08-10;Compra;PROD-010;Webcam HD Pro;246;24.88;0.0;Compra;PowerCell Co.
3994;2023-08-10;Venta;PROD-006;SSD 512GB;-48;0.0;80.58;Venta;PC Gamers World
3995;2023-08-10;Compra;PROD-003;Tarjeta Gráfica Eco;201;84.33;0.0;Compra;TechSupplies Inc.
3996;2023-08-10;Venta;PROD-008;Batería Larga Duración;-24;0.0;94.6;Venta;CorpTech Solutions
3997;2023-08-10;Produccion;PROD-001;Portátil Z1;76;248.32;0.0;Fabricacion;N/A
3998;2023-08-10;Compra;PROD-008;Batería Larga Duración;183;45.43;0.0;Compra;VisionParts
3999;2023-08-11;Compra;PROD-004;Tarjeta Gráfica Pro;269;181.0;0.0;Compra;TechSupplies Inc.
4000;2023-08-11;Venta;PROD-007;SSD 1TB;-11;0.0;130.87;Venta;Global Office
4001;2023-08-11;Venta;PROD-003;Tarjeta Gráfica Eco;-42;0.0;160.49;Venta;Venta Directa Online
4002;2023-08-11;Produccion;PROD-001;Portátil Z1;96;249.06;0.0;Fabricacion;N/A
4003;2023-08-11;Venta;PROD-006;SSD 512GB;-28;0.0;80.43;Venta;EducaTech
4004;2023-08-11;Venta;PROD-005;Procesador Gamma;-49;0.0;218.33;Venta;Global Office
4005;2023-08-12;Venta;PROD-001;Portátil Z1;-6;0.0;496.07;Venta;EducaTech
4006;2023-08-12;Venta;PROD-007;SSD 1TB;-17;0.0;130.41;Venta;Global Office
4007;2023-08-12;Compra;PROD-003;Tarjeta Gráfica Eco;252;87.01;0.0;Compra;Componentes Globales
4008;2023-08-12;Produccion;PROD-009;Monitor Curvo 27'';64;151.07;0.0;Fabricacion;N/A
4009;2023-08-12;Compra;PROD-004;Tarjeta Gráfica Pro;253;181.63;0.0;Compra;PowerCell Co.
4010;2023-08-12;Venta;PROD-008;Batería Larga Duración;-18;0.0;94.44;Venta;EducaTech
4011;2023-08-12;Produccion;PROD-002;Portátil Z1 Pro;27;455.96;0.0;Fabricacion;N/A
4012;2023-08-13;Venta;PROD-002;Portátil Z1 Pro;-13;0.0;902.24;Venta;Global Office
4013;2023-08-13;Venta;PROD-002;Portátil Z1 Pro;-21;0.0;898.61;Venta;Global Office
4014;2023-08-13;Venta;PROD-007;SSD 1TB;-8;0.0;130.98;Venta;PC Gamers World
4015;2023-08-13;Venta;PROD-005;Procesador Gamma;-19;0.0;221.95;Venta;Global Office
4016;2023-08-13;Venta;PROD-006;SSD 512GB;-49;0.0;80.49;Venta;CorpTech Solutions
4017;2023-08-13;Venta;PROD-001;Portátil Z1;-26;0.0;500.58;Venta;Venta Directa Online
4018;2023-08-13;Venta;PROD-008;Batería Larga Duración;-6;0.0;94.38;Venta;CorpTech Solutions
4019;2023-08-14;Venta;PROD-007;SSD 1TB;-9;0.0;130.61;Venta;Global Office
4020;2023-08-14;Venta;PROD-007;SSD 1TB;-39;0.0;129.57;Venta;EducaTech
4021;2023-08-14;Compra;PROD-008;Batería Larga Duración;91;45.93;0.0;Compra;PowerCell Co.
4022;2023-08-14;Produccion;PROD-009;Monitor Curvo 27'';96;152.92;0.0;Fabricacion;N/A
4023;2023-08-14;Venta;PROD-006;SSD 512GB;-7;0.0;79.88;Venta;EducaTech
4024;2023-08-14;Venta;PROD-007;SSD 1TB;-38;0.0;129.61;Venta;PC Gamers World
4025;2023-08-14;Venta;PROD-005;Procesador Gama;-34;0.0;219.53;Venta;PC Gamers World
4026;2023-08-15;Compra;PROD-004;Tarjeta Gráfica Pro;219;182.43;0.0;Compra;TechSupplies Inc.
4027;2023-08-15;Venta;PROD-003;Tarjeta Gráfica Eco;-44;0.0;160.54;Venta;PC Gamers World
4028;2023-08-15;Venta;PROD-006;SSD 512GB;-46;0.0;80.41;Venta;Global Office
4029;2023-08-15;Venta;PROD-004;Tarjeta Gráfica Pro;-43;0.0;351.12;Venta;EducaTech
4030;2023-08-15;Venta;PROD-001;Portátil Z1;-49;0.0;504.32;Venta;PC Gamers World
4031;2023-08-15;Produccion;PROD-001;Portátil Z1;100;251.07;0.0;Fabricacion;N/A
4032;2023-08-15;Compra;PROD-006;SSD 512GB;215;36.19;0.0;Compra;PowerCell Co.
4033;2023-08-16;Produccion;PROD-001;Portátil Z1;50;246.71;0.0;Fabricacion;N/A
4034;2023-08-16;Venta;PROD-001;Portátil Z1;-38;0.0;496.13;Venta;Venta Directa Online
4035;2023-08-16;Venta;PROD-008;Batería Larga Duración;-13;0.0;95.42;Venta;Venta Directa Online
4036;2023-08-16;Venta;PROD-007;SSD 1TB;-16;0.0;131.07;Venta;Venta Directa Online
4037;2023-08-16;Compra;PROD-004;Tarjeta Gráfica Pro;55;180.36;0.0;Compra;PowerCell Co.
4038;2023-08-16;Compra;PROD-003;Tarjeta Gráfica Eco;246;83.9;0.0;Compra;Componentes Globales
4039;2023-08-17;Venta;PROD-008;Batería Larga Duración;-48;0.0;95.09;Venta;Global Office
4040;2023-08-17;Venta;PROD-009;Monitor Curvo 27'';-10;0.0;301.16;Venta;EducaTech
4041;2023-08-17;Compra;PROD-005;Procesador Gama;265;119.16;0.0;Compra;TechSupplies Inc.
4042;2023-08-17;Compra;PROD-008;Batería Larga Duración;101;44.3;0.0;Compra;TechSupplies Inc.
4043;2023-08-17;Produccion;PROD-002;Portátil Z1 Pro;70;442.51;0.0;Fabricacion;N/A
4044;2023-08-17;Compra;PROD-004;Tarjeta Gráfica Pro;81;180.29;0.0;Compra;VisionParts
4045;2023-08-17;Venta;PROD-004;Tarjeta Gráfica Pro;-22;0.0;347.68;Venta;CorpTech Solutions
4046;2023-08-18;Compra;PROD-006;SSD 512GB;288;35.97;0.0;Compra;PowerCell Co.
4047;2023-08-18;Compra;PROD-005;Procesador Gamma;285;119.26;0.0;Compra;PowerCell Co.
4048;2023-08-18;Venta;PROD-007;SSD 1TB;-20;0.0;129.19;Venta;EducaTech
4049;2023-08-18;Compra;PROD-010;Webcam HD Pro;103;25.18;0.0;Compra;TechSupplies Inc.
4050;2023-08-18;Produccion;PROD-001;Portátil Z1;63;249.94;0.0;Fabricacion;N/A
4051;2023-08-18;Venta;PROD-008;Batería Larga Duración;-11;0.0;94.67;Venta;PC Gamers World
4052;2023-08-18;Compra;PROD-006;SSD 512GB;171;35.91;0.0;Compra;PowerCell Co.
4053;2023-08-19;Venta;PROD-009;Monitor Curvo 27'';-33;0.0;300.41;Venta;CorpTech Solutions
4054;2023-08-19;Venta;PROD-004;Tarjeta Gráfica Pro;-43;0.0;347.61;Venta;Venta Directa Online
4055;2023-08-19;Venta;PROD-006;SSD 512GB;-50;0.0;80.73;Venta;Venta Directa Online
4056;2023-08-19;Venta;PROD-005;Procesador Gamma;-13;0.0;220.75;Venta;CorpTech Solutions
4057;2023-08-19;Venta;PROD-006;SSD 512GB;-48;0.0;79.65;Venta;EducaTech
4058;2023-08-19;Compra;PROD-006;SSD 512GB;103;35.94;0.0;Compra;Componentes Globales
4059;2023-08-19;Venta;PROD-006;SSD 512GB;-44;0.0;79.73;Venta;EducaTech
4060;2023-08-20;Compra;PROD-007;SSD 1TB;289;65.22;0.0;Compra;TechSupplies Inc.
4061;2023-08-20;Compra;PROD-008;Batería Larga Duración;60;45.31;0.0;Compra;Componentes Globales
4062;2023-08-20;Venta;PROD-010;Webcam HD Pro;-26;0.0;60.2;Venta;CorpTech Solutions
4063;2023-08-20;Venta;PROD-008;Batería Larga Duración;-17;0.0;94.49;Venta;CorpTech Solutions
4064;2023-08-20;Venta;PROD-004;Tarjeta Gráfica Pro;-42;0.0;352.55;Venta;Global Office
4065;2023-08-20;Compra;PROD-005;Procesador Gama;299;117.95;0.0;Compra;Componentes Globales
4066;2023-08-20;Compra;PROD-003;Tarjeta Gráfica Eco;207;86.5;0.0;Compra;Componentes Globales
4067;2023-08-21;Venta;PROD-008;Batería Larga Duración;-47;0.0;95.94;Venta;Global Office
4068;2023-08-21;Venta;PROD-010;Webcam HD Pro;-16;0.0;59.77;Venta;EducaTech
4069;2023-08-21;Compra;PROD-005;Procesador Gamma;154;121.27;0.0;Compra;Componentes Globales
4070;2023-08-21;Venta;PROD-001;Portátil Z1;-42;0.0;499.63;Venta;Global Office
4071;2023-08-21;Compra;PROD-004;Tarjeta Gráfica Pro;124;182.78;0.0;Compra;Componentes Globales
4072;2023-08-21;Compra;PROD-007;SSD 1TB;55;64.49;0.0;Compra;PowerCell Co.
4073;2023-08-22;Compra;PROD-005;Procesador Gamma;79;118.94;0.0;Compra;TechSupplies Inc.
4074;2023-08-22;Venta;PROD-001;Portátil Z1;-15;0.0;499.34;Venta;CorpTech Solutions
4075;2023-08-22;Produccion;PROD-002;Portátil Z1 Pro;40;452.46;0.0;Fabricacion;N/A
4076;2023-08-22;Venta;PROD-002;Portátil Z1 Pro;-22;0.0;902.74;Venta;Venta Directa Online
4077;2023-08-22;Venta;PROD-006;SSD 512GB;-13;0.0;80.59;Venta;Venta Directa Online
4078;2023-08-22;Venta;PROD-006;SSD 512GB;-44;0.0;79.65;Venta;Venta Directa Online
4079;2023-08-22;Produccion;PROD-002;Portátil Z1 Pro;87;446.38;0.0;Fabricacion;N/A
